	control	A485	A485+Dux	symbol
100502698	-0.006177332587660564	-0.010783437482558719	-0.010298491765146878	Rubcn
22359	-0.0005124018618341211	-0.001130171879953736	-0.0007087073800770077	Vldlr
22116	-0.0054032717446066926	0.0017896673732859115	-0.002721849462432203	Tsks
232078	-0.0	-0.0	-0.0	Thnsl2
71091	-0.001295601590190199	0.00013799541392220418	-0.00034189847984678816	Cdkl1
13195	-0.0006930405578533318	-0.0016367283120137426	-0.001058437332297191	Ddc
20474	0.002692867749531872	0.005999372188939836	0.003791423213675821	Six4
12505	0.0	0.0	0.0	Cd44
56737	-0.001716723376236607	-0.0003317710262927873	-0.0005857790028028575	Alg2
53604	0.0	0.0	0.0	Zpbp
67728	-0.004851912297171215	-0.0014388671907020574	-0.0048493188362963464	Dph2
77113	-8.218536903594702e-05	-7.395785255374048e-05	0.0003051179891826935	Klhl2
74580	0.0	0.0	0.0	Pyroxd2
71720	-8.348095806397223e-06	4.6425556018763336e-05	-0.00021224975058527652	Osbpl3
18976	-0.004517511734103347	-0.005005934943377595	-0.00661778281820832	Pomc
217125	0.0	0.0	0.0	Samd14
12903	0.00046789428208795814	-0.002430365635752291	-0.0030847260337676192	Crabp1
64705	0.002782894242304525	0.0017920595253265563	0.002409505334993218	Dpys
12323	0.003337630755731819	0.0008626517118403635	0.0017522694564132562	Camk2b
20512	-0.00932365120452641	-0.011488247057111529	-0.003595132780214991	Slc1a3
319504	0.0013865847858188193	0.0021333490627125167	0.004242896664590837	Nrcam
23821	-0.0008314199922704425	1.9786510296717507e-05	0.0007227101630867851	Bace1
109620	4.148548653484286e-05	-0.00037266066669434456	-0.0003572016326568554	Dsp
19288	-0.0	-0.0	-0.0	Ptx3
19700	-0.0	-0.0	-0.0	Rem1
56224	1.3734124258939283e-05	2.5754240027745124e-05	2.9082688605877062e-05	Tspan5
16889	0.006867139362759712	0.0025788930884044223	0.0030193855646611684	Lipa
244653	0.002797596551164352	0.0010250578011132448	0.0025141841996997164	Hydin
240261	-0.0005380804076164085	-0.0013358790713923776	-0.0017186494970612782	Ccdc112
74166	0.0014125186925477119	0.003706498465688766	0.0018144801701577577	Tmem38a
17528	-0.0	-0.0	-0.0	Mpz
246728	0.0	0.0	0.0	Oas2
104080	-0.0	-0.0	-0.0	Nxph4
17387	0.00011018139760158445	5.629969722182726e-06	0.00016737970382995962	Mmp14
71998	0.0006596179292145191	0.0024319423685721163	0.0018976362923304117	Slc25a35
12236	-1.3667437244418083e-05	-0.00020327615804915618	-0.0006155636638477376	Bub1b
216795	-0.0	-0.0	-0.0	Wnt9a
225825	-0.0004687967704902501	-0.00041682805459594994	-0.0006289726635204252	Cd226
13838	0.0031490846916660334	0.001419918287129513	0.0026742946604562797	Epha4
666048	0.00021924546702079605	0.000779423839555319	0.0018714534109611598	Trabd2b
83671	0.0012248466386207855	0.0010433269739913698	0.0012455827922703687	Sytl2
12568	0.010409119664928303	0.013186842593529946	0.0097472579222786	Cdk5
223774	-0.000997584999543877	0.000884341768065442	2.7771493365056673e-05	Alg12
378431	0.00036725588627635963	-8.524471920604437e-05	0.00023654877829889205	Txlnb
170743	0.0	0.0	0.0	Tlr7
75209	-0.0	-0.0	-0.0	Sv2c
218271	-0.0008324061930556106	-0.0013192815372202926	-0.00024668098695471483	B4galt7
18791	-0.0020848499135559632	-0.0014766644497176216	-0.002228402770877952	Plat
329278	0.0015824564485165382	0.0023618218323014444	0.0021028934874167	Tnn
14763	0.00027605202941618075	-0.0004241365305744501	0.0009862888215598255	Gpr37
17873	-0.0031002931298015745	-0.004860183800192764	-0.004045325950226392	Gadd45b
73683	-0.001561440967777547	-0.001172844833604209	-0.0012543183526482098	Atg16l2
11480	0.00043720802366772194	0.00016397833173239422	0.00036713451735462737	Acvr2a
16527	-0.0	-0.0	-0.0	Kcnk3
16950	0.0	0.0	0.0	Loxl3
16170	-0.0	-0.0	-0.0	Il16
77794	0.0	0.0	0.0	Adamtsl2
64297	-0.0	-0.0	-0.0	Gprc5b
170725	-0.0	-0.0	-0.0	Capn8
68631	-0.0017223217242668262	-0.002139004507988374	-0.002116255037661331	Cryl1
23794	0.0	0.0	0.0	Adamts5
16371	0.0	0.0	0.0	Irx1
65964	-0.0019264282141390136	-0.00114706638720038	-0.0020077331326616627	Map3k20
55988	3.947853327062128e-05	2.0158212084350647e-05	3.2764819230115034e-05	Snx12
329941	-0.004398106792659365	-0.001734528961808091	-0.002683128263284248	Col8a2
30794	-0.0	-0.0	-0.0	Pdlim4
75597	-0.001047293330733226	-0.0008972732245235887	-0.000854355654886537	Ndufaf2
67426	0.00018301903034059647	9.465036671202031e-05	-6.756430761346883e-05	Coq8a
54519	0.0007799900823191908	0.0005132179679978979	-0.0021111517297490267	Apbb1ip
223646	-0.0	-0.0	-0.0	Naprt
24057	-1.5771949573986806e-05	-9.031147522898903e-06	-1.2627114238126001e-05	Sh3yl1
53328	-6.512717561490623e-05	-0.0003728016798361553	-0.00020884964291059755	Pgrmc1
63993	-0.0	-0.0	-0.0	Slc5a7
108147	0.0002455949228415096	0.0027789251842213285	0.005271484944184419	Atic
16159	0.0006876404200576622	9.331734648940066e-05	0.0005836176442866567	Il12a
11803	0.0	0.0	0.0	Aplp1
71609	-0.0	-0.0	-0.0	Tradd
93838	0.001529504683718381	0.0005214932059560583	8.213405755071403e-05	Dqx1
105439	-0.00019128654533144822	0.0010444718042289377	0.00035657000902332523	Slain1
52588	0.0029454158688090484	0.0031562959665206803	0.0026432074659733947	Tspan14
13058	0.00012635015982007683	-0.0012410701602148823	-0.0006867523567812201	Cybb
12654	0.0	0.0	0.0	Chil1
11720	0.0018777470961288422	0.0015424258443769248	0.002091915070477841	Mat1a
72301	9.064589804874263e-05	-0.0006041953100585787	-0.000863509880222612	Shisal1
17189	0.002671746882984078	0.0017187427990854065	0.0029730552016854804	Mb
76459	0.00040011046297085926	-0.0018480705759790325	0.002349491599139898	Car12
60594	0.002853529140955045	0.0003037907358855318	0.0055148483859093905	Capn12
272636	0.0003850296912315721	0.000655214517116109	0.0010870691312197538	Esyt3
76884	-0.003861567516075602	-0.003510936496544936	-0.004098285827297972	Cyfip2
13982	-8.1669524050608e-05	-7.275833819233253e-05	-0.00011443361558644606	Esr1
11352	0.00044252766919457076	-0.0002784610556462499	-9.711102681693698e-05	Abl2
55927	-0.0034582633034763574	-0.0020430544554634125	-0.0033376310863520295	Hes6
192678	0.00021348727650675645	-3.9793736602201553e-05	9.4229102493573e-05	Rassf3
338369	-0.0	-0.0	-0.0	Tmem220
100198	0.0	0.0	0.0	H6pd
21956	0.0	0.0	0.0	Tnnt2
21940	-0.0004784091117151777	-0.0005064515797501092	0.0008786795555591245	Cd27
74202	0.001568331758776558	0.0011618359940438394	0.000998947903007192	Fblim1
23882	0.0012650984877249753	-0.0009532892928568145	0.0005865138178364024	Gadd45g
16881	7.023920758260602e-06	1.2077264300039094e-05	1.1848204036112481e-05	Lig1
230163	-0.0	-0.0	-0.0	Aldob
242202	-0.004067631812241983	-0.00703827604846702	0.006298392287539196	Pde5a
74241	0.0025667727790413607	0.0031144011387109548	0.0013569487991228813	Chpf
66901	0.0	0.0	0.0	Proz
233744	-0.0014765442536565211	0.00016261466562444548	-0.001531716341593088	Spon1
242585	-0.005077914824104425	-0.000816247007100833	-0.0007719771215146572	Slc35d1
70223	-2.3690049554193728e-05	-1.2937193786360934e-05	5.439153076846318e-05	Nars
244550	0.0	0.0	0.0	Podnl1
108927	0.0001892616440983059	4.712985037460995e-05	0.0001349041214148775	Lhfp
22324	0.0	0.0	0.0	Vav1
94088	0.003312883267985607	0.004044184629746976	0.002266080284989486	Trim6
59308	0.0	0.0	0.0	Emcn
101565	-2.6351894155761855e-05	8.068437276460073e-06	-0.00010058844103327859	Ccp110
19263	4.697381534339292e-05	-1.8097311728976724e-05	0.00013972040647124379	Ptprb
223435	-0.002146154069630227	-0.0008084290457829872	-0.0018025070331950908	Trio
213760	-0.0007456329461264158	-0.0005704303281799491	-0.0006860079549833375	Prepl
104271	0.0002937018148308219	-0.00026073566368707774	-3.4156061890395444e-06	Tex15
170459	-0.00029088922453953303	0.0001279177003394522	-6.767691439217222e-05	Stard4
102436	-0.0002539500489411956	0.0009085896560387084	0.0004113783240747811	Lars2
232441	0.003205389920935955	0.0016945673960057713	0.0020627952786765906	Rerg
17085	0.0	0.0	0.0	Ly9
16323	0.0	0.0	0.0	Inhba
107527	-0.0	-0.0	-0.0	Il1rl2
66269	0.006569295026268884	0.004185227863178441	0.00805995371017562	Tmed6
13681	0.0027109278162186527	0.004440755717556471	0.003266405955105159	Eif4a1
320343	-0.0011732139318340353	-0.0003599897710962677	-0.0009850273463117391	Lypd6
54725	-0.00022868503641022966	-0.00011361175093032319	-0.00032170744550923894	Cadm1
18782	-0.0	-0.0	-0.0	Pla2g2d
27660	-0.0010023082946827326	-0.00089348487736125	-0.0005158214163098404	1700088E04Rik
69217	-0.0006723078008528344	0.0002382279069014868	0.00012569889045997715	Plekha4
13685	-0.001667718490904027	-0.00469234801214697	-0.0054495354985568	Eif4ebp1
13869	-0.0010977161921151444	-0.00033205443912634876	-0.00039948951521463874	Erbb4
20616	-0.0008720366871530146	0.0003917750593845284	-0.00039657111069750435	Snap91
16149	-0.005888818981074289	0.02081646389514939	0.018200806133182243	Cd74
381644	-0.000418028262356678	0.00017199310196711772	-0.0004491356867096276	Cep135
77976	0.0001903771373814167	0.001559826706845752	-0.0002703365487969695	Nuak1
17756	0.0005597627163602138	0.00012846832119459836	0.0005991653258607324	Map2
70261	0.00013333933521052858	3.226356988660448e-05	0.00014524814664215895	Chp2
73884	-0.003252794009853648	-0.006527471473248313	0.0006576079611896059	Zdbf2
52245	0.0005891673067638545	0.0007562516175182288	0.0005512689916771862	Commd2
214137	0.000977052188352556	-0.0007551004235807884	0.0006725098739078052	Arhgap29
28113	-0.0014576844206002396	0.0005317743091650568	-0.0014387635141497976	Tinf2
18205	0.0009997280643583195	0.00017221588354257607	0.0007350273060852432	Ntf3
76261	-0.0001426712308697954	0.0004014799444242526	-0.0009565400696742695	0610040J01Rik
14264	-0.0	-0.0	-0.0	Fmod
320438	0.009902809060989826	0.002901053674982818	0.006749133001944413	Alg6
15945	0.000412162335221328	-0.0025272849451685587	-0.0013459578612095488	Cxcl10
73852	-0.00045703972902161745	-0.0009134697786332691	-0.0015186199859009903	D3Ertd751e
103711	-0.0025070965861727886	-0.009754488236959442	-0.00327483549765216	Pnpo
320495	0.0014614627868951432	0.0009922409757894312	0.001526725000072451	Ipcef1
270906	-8.766858115488961e-05	-7.875700323992724e-05	-8.913392341055744e-05	Prr11
30935	0.0013802648260135037	0.0021903234610212313	0.0037070984854267433	Tor3a
53422	0.016223144814499733	0.0033198120747669224	0.01145881350357591	Ybx2
320747	0.0	0.0	0.0	Lingo4
234199	0.00018841773103667414	0.0014072543822356827	-0.0004453781917854958	Fgl1
19260	-0.0009797472613351217	-0.00030517117489402913	-0.0008906421982278	Ptpn22
64706	0.0011314872981400977	-0.002116883465011651	0.0005994710893067182	Scube1
22113	-1.3614798548038752e-05	1.9174895157631884e-05	2.6495094084376072e-05	Phlda2
241070	-0.005870579006299714	-0.004412171531037718	-0.005655944288245932	Gpr1
76441	-0.0	-0.0	-0.0	Daam2
226791	-0.0011902118804672777	-0.0008754374451333509	-0.0010364448218295056	Lyplal1
236539	-9.520633139271726e-05	0.00014783937870959676	0.00019950947753103848	Phgdh
18585	0.005825020755433026	0.0005605108335415964	0.004160123404730679	Pde9a
14945	0.0	0.0	0.0	Gzmk
434130	-0.0020435221581969853	1.4647531607040932e-05	0.0035355754222837783	Ccdc8
71228	-0.0009838093419008305	-0.004521646567426486	-0.001971038215452947	Dlg5
330286	-7.648666276224285e-05	-0.00048501292099227046	-0.00015205939636910067	D630045J12Rik
106869	0.0005113723941826455	-5.074771225393193e-05	0.0003408896630048169	Tnfaip8
69684	-0.0011326938317455049	0.0006156546000669274	0.003123389621912569	Aarsd1
231162	0.0	0.0	0.0	Cytl1
72244	-0.0	-0.0	-0.0	1600014C10Rik
64929	0.0009225691348162063	7.717690287978765e-05	0.0005194435754553694	Scel
170721	0.0	0.0	0.0	Papln
107449	0.00014971207154381596	0.0005891959039609236	0.00028824161117557565	Unc5b
76527	-0.0028362005925311948	-0.002839993207770269	-0.002554267258722073	Il34
18212	0.00031293609454513473	0.005168151849250904	0.003357133435848327	Ntrk2
208715	0.0006995605342653369	0.000833634383076086	0.0007020305566664057	Hmgcs1
26903	0.013875418803020729	0.017544568104694416	0.0075850421981765725	Dysf
20928	0.0	0.0	0.0	Abcc9
18162	0.00022327455791336577	-0.0019012069120205655	-0.0009197736621972751	Npr3
74748	0.0	0.0	0.0	Slamf8
12322	-0.0	-0.0	-0.0	Camk2a
67739	0.004530285954920575	0.002232734263786283	0.005436467807185669	Slc48a1
102502	-0.0012400029608750363	-0.0005164119245133854	-0.0010671481188206466	Pls1
55987	0.0008965592593691312	0.0006024400068367498	0.0005645365219017504	Cpxm2
75564	7.461894186601939e-06	-4.934278747108114e-05	-0.00013835400527773141	Rsph9
13522	0.0017505221248698942	0.0008064611382451918	0.002881222721013736	Adam28
17082	-0.0	-0.0	-0.0	Il1rl1
22401	-0.00040057797531683966	0.0025058748304944917	-0.0010758352332858401	Zmat3
22417	0.0007705061167236823	0.00198421948032285	0.0006090575011094053	Wnt4
319634	0.0018120737304034124	0.00027976586193794963	0.002267989783574028	Efcab5
69219	-0.0012534776144023166	-0.0002759152795185749	-0.0009842805165086056	Ddah1
19736	0.006983556403196421	0.0032466027921888925	0.006153252931157664	Rgs4
217082	-0.007538096387441052	-0.01049545122728	-0.005136211672380246	Hlf
239364	0.0002789218351593062	0.0002272532852145509	0.00039943744662611634	Tspyl5
26878	0.0009366165158016907	0.0007913154194352806	0.0042330602326259405	B3galt2
216049	0.0013922446050214806	0.0007307014274455756	0.0014238224381338523	Zfp365
78100	-0.000722502131956898	-0.0001626437269718865	-0.0006580383915071302	Msantd4
19769	0.0002118903888264471	0.0008638609930659242	-0.002341185118917288	Rit1
50934	-0.00018862425455893985	0.0008961925859256847	-0.0007210130936095949	Slc7a8
15186	-0.0003644812353601692	0.0006383813299897771	-0.00020382164754537144	Hdc
19173	-0.01321237035489971	-0.003206139146444678	-0.010236331912844707	Psmb5
14027	-0.0007430593578126908	0.0007709629767790591	0.00034344787313081475	Evpl
56811	1.899603137846792e-05	0.0004527431458433677	0.0014653876947427495	Dkk2
231130	-0.0017364990296020305	-0.0006424845976811223	-0.0034269379369017395	Tnip2
14632	-0.0	-0.0	-0.0	Gli1
69671	0.0	0.0	0.0	Tmem52
17079	0.00015556253646741518	4.356398040667654e-05	0.00017612333083820658	Cd180
14805	7.82975732462752e-05	4.740510918131429e-05	0.00012986519246984654	Grik1
15505	-0.009462621592963455	-0.0017595548959121155	-0.008899167407503579	Hsph1
109254	-0.0018128964839614866	-0.001523747341512975	-0.0021563327129732767	Adtrp
12824	0.0	0.0	0.0	Col2a1
11600	-0.0003211002031977412	-9.833331734024891e-05	-0.0003355798661296245	Angpt1
224697	-0.0	-0.0	-0.0	Adamts10
13497	0.00040784873833913456	-0.0008489421002622424	0.0004136506083009036	Drp2
210573	0.0	0.0	0.0	Tmem151b
75669	0.00017298318559994503	0.00024173326984958327	0.0002531061493381819	Pik3r4
69129	0.0006327262214770159	0.000150583738864235	0.0005017083749114568	Pex11g
17127	0.0002729003153177131	0.00040812020306070116	0.0003685652816787264	Smad3
22234	-3.9876033235255106e-05	0.002365189352813747	0.0011361360820521156	Ugcg
229791	-0.0	-0.0	-0.0	Plppr4
74470	-0.00036092148594634105	-0.00013191195205542356	0.0001010995007435458	Cep72
330355	0.00031383771141536897	0.00017990860781001345	0.0002640807507119533	Dnah6
214106	-0.0006912034293699381	-0.0006385011510647632	-0.0003570848610088325	4933430I17Rik
217558	0.002376392873259814	0.002768436741145628	0.0031613826103857657	G2e3
19124	-0.0	-0.0	-0.0	Procr
21789	-4.6465961391063e-07	-0.00021918528853587588	-0.00019922605644971894	Tfpi2
13841	-0.00040153030057188226	-0.001466779971469162	-0.0009756406013799664	Epha7
17537	-0.0	-0.0	-0.0	Meis3
54381	-0.0046848227847047655	-0.0018850823338170484	-0.005082505369308232	Cpq
23845	0.0	0.0	0.0	Clec5a
171180	-0.0	-0.0	-0.0	Syt12
27219	0.0	0.0	0.0	Sgk2
72902	-0.00107997753387664	-0.0003030806821226394	-0.0008453860374987943	Spock3
11689	-0.0	-0.0	-0.0	Alox5
330812	0.0005961414192181325	-0.005167292380308911	-0.0002928077347707045	Rnf150
14049	0.0	0.0	0.0	Eya2
11807	-0.0	-0.0	-0.0	Apoa2
94185	0.004201135021868973	-0.0007332528052015628	0.006650561698294256	Tnfrsf21
109225	0.0	0.0	0.0	Ms4a7
545192	0.0	0.0	0.0	Baiap3
12986	0.0030493188922358534	0.0024449771714514994	0.001952665349425916	Csf3r
18476	0.00011288352498263734	1.1731021687308984e-05	0.0008489525496229198	Pafah1b3
14595	-0.001954456472702891	-0.0020626911242084753	-0.0033552113800655774	B4galt1
110385	-0.0007685033257862701	-0.0005778056568853131	-0.0006603845603914085	Pde4c
170952	0.0	0.0	0.0	Prima1
74387	-0.0012398073590856329	-0.006278949912875267	-0.00332935342402151	4932438H23Rik
70129	0.000271203030808013	0.0011361387803189185	0.001610762618134751	Slc44a4
72776	4.539001963980124e-05	-0.000855645883858475	-0.000328181114663649	Sass6
53625	0.0018953731296144625	0.002345206949827799	0.0006293323912727658	B3gnt2
71310	0.007820956473744355	0.005240303381750513	0.007371673254790565	Tbc1d9
21942	-0.000244606432669976	-0.0008446259236992607	-0.0006355178401374548	Tnfrsf9
56526	-0.0011613100815493042	-0.002017093498208447	-0.0018356698109951311	Septin6
216760	6.174065997590578e-05	1.479805463211132e-05	6.268423560852512e-05	Mfap3
319520	-0.00016531619629014962	0.0002448614424643261	0.00015738699394387716	Dusp4
20750	-0.0032903108584643945	0.00012542377139330364	-0.0017867691195623777	Spp1
12038	0.000359412104813462	-0.001194656555998955	0.0010448843922806015	Bche
19249	-8.050815659632083e-05	-0.00014313347070609467	-0.00011881732603193817	Ptpn13
72415	0.00019428124289886834	-0.00021963061676799934	0.00012297776702940613	Sgo1
76866	-0.002224142082189754	0.0008754625799355176	-0.0023754210845784705	Morn1
19130	0.0012712979451711545	-0.0005192754351576666	0.002043301591536404	Prox1
20191	-5.890066404387309e-05	-2.2148806763547053e-05	-0.00015182793982915978	Ryr2
12007	0.0	0.0	0.0	Azgp1
71755	0.0004131587923501228	-0.0005020040086621071	-0.00024337518770719397	Dhdh
23831	-0.0	-0.0	-0.0	Car14
53601	0.0	0.0	0.0	Pcdh12
170706	-0.001116547725502972	-0.0038976337219305186	-0.002647183187698321	Tmem37
72472	-0.00036475590385423015	-9.938739826677187e-05	-0.00013359070188686655	Slc16a10
170835	-0.0	-0.0	-0.0	Inpp5j
64176	0.0	0.0	0.0	Sv2b
66421	-0.0013669768364595592	-0.000363620037281531	-0.0005703635813879064	2410004B18Rik
77318	0.0	0.0	0.0	Ankrd55
67669	-0.007623610981508755	-0.002984714036649386	-0.0038455117152460623	Hikeshi
80909	0.00040006343541977617	0.0005222445167896818	0.0006199973918289871	Castor2
231125	0.00026125931386856147	0.0011118811566575234	0.0014764165093803102	Zfyve28
16847	-0.00013366346789768065	-0.00016288836768707976	-0.0002317658397348997	Lepr
74464	-0.0047198718631550705	-0.00045104199426815376	-0.0035024417966079023	Zswim5
72568	-0.0014427037804984767	0.000930830931547024	-0.00046521573527132006	Lin9
56078	0.000389302915492847	0.002325726955622222	0.0009855774899077928	Car5b
269423	-0.00024146431435946513	9.075304282027699e-05	-0.000390840490924208	Abhd18
21847	0.00017933274902590194	-0.0006394594712972291	-0.0004000787397940187	Klf10
17390	0.0033748195192988555	0.0005957702531233552	0.0019337601581961698	Mmp2
70676	0.0004515472971208146	0.0003790285158751851	0.0004794482693509368	Gulp1
13041	0.0	0.0	0.0	Ctsw
320129	-0.0	-0.0	-0.0	Grk3
72017	0.00030952000543950044	-0.0025065357392401186	-0.0015952648529483397	Cyb5r1
12266	0.0	0.0	0.0	C3
68764	-0.0	-0.0	-0.0	Cdhr3
232035	-0.001242358726424812	-0.0015863278982264672	-7.897011099063976e-05	Ccser1
20104	0.001716007903351112	0.0008758459914265876	0.0018089615225703453	Rps6
114886	0.0	0.0	0.0	Cygb
104458	0.005973540116771814	0.0032119154798520536	0.004572501265075494	Rars
22780	0.0	0.0	0.0	Ikzf3
18933	-0.00224649172446799	-0.0018181603158131726	-0.0031131397502710653	Prrx1
12525	0.0007610958035317887	0.005380204904869769	0.0019825479228106056	Cd8a
73825	0.0016978970610277953	0.0013124843113376473	0.0016483403686527634	Ppp1r21
107766	-0.0	-0.0	-0.0	Haao
74513	-0.02368885711581739	-0.002789107494794306	-0.007885338957735253	Neto2
21743	-0.0	-0.0	-0.0	Inmt
17380	3.18708189474367e-05	-0.0005885413756095242	-0.0003425873177065142	Mme
214685	0.0006541934683944813	-0.0034015576451952487	-0.0018816784521856825	Chadl
22637	0.0	0.0	0.0	Zap70
237073	-3.2387110964864826e-05	-5.4574817630432865e-05	-9.261251281801295e-05	Rbm41
54698	0.003055916358852757	-0.0052215713009010605	0.001886884002078576	Crtam
78892	-1.3713807331767835e-05	-0.0008822485125138906	-0.0007603929938829744	Crispld2
381379	0.00038120386099912886	-0.0011549652128990204	-1.2605970070392914e-05	Med19
22271	6.198747119354649e-05	0.010417627996806641	0.011619069918246508	Upp1
72778	0.0003542838354116374	0.0010878297399630494	-0.00026353095309252075	Dnajc22
72050	0.0019433070160337997	0.0023303810239398643	0.0021156849134770393	Poglut2
210808	0.0	0.0	0.0	Lacc1
18984	-0.00026376796969080555	0.00010090540486925864	-0.00019932735895656948	Por
228852	-0.0003047555455926355	-0.003522391620192746	-0.0006471487465251081	Ppp1r16b
64817	0.0	0.0	0.0	Svep1
233752	0.0	0.0	0.0	Insc
67163	-0.0004217459488963152	-0.00011916802121693627	-0.0002481123079660894	Ccdc47
11931	0.0001350567619280832	0.0010532714701380593	0.001689999235388384	Atp1b1
268481	-3.2421358224835964e-05	-0.00015186749577246155	-0.0005419143628691795	Krt222
232370	0.0	0.0	0.0	Clstn3
104871	5.285655147388309e-05	-9.678317105358584e-05	7.79735910610534e-05	Spata7
114679	0.0	0.0	0.0	Selenom
13836	5.211586796344274e-05	7.513880410004973e-05	-2.8938697080343043e-05	Epha2
12842	-0.000188834135575994	-0.0005526862698424702	4.6275550193798304e-05	Col1a1
73327	5.917961655584958e-06	0.0001712991927435435	8.022988257450967e-05	Pradc1
20856	-0.002369174029588882	-0.0014277028921687422	-0.0011365338490342246	Stc2
19011	-0.0	-0.0	-0.0	Endou
207495	-0.00206811835521976	-0.0026031832944516027	-0.0027540948409202474	Baiap2l2
16531	0.002003036689490074	0.0015573240907415442	0.002230499613088863	Kcnma1
20907	-0.006118213391897165	-0.0037526962875326485	-0.0070670222449114375	Stx1a
83433	0.002036546927434249	0.0009017138447077189	0.0007702937630229912	Trem2
192216	-0.0017605526000127722	0.002497314231705609	-0.002796486520867591	Tmem47
12166	0.002337977851801547	0.0014985667250419505	0.001192518761746143	Bmpr1a
22378	-0.0013850822955301927	0.0013415545275653668	-0.0008476297288957059	Wbp2
14735	0.002745992714302862	0.009580900562280432	0.014256528167912588	Gpc4
106564	-0.008009836964345951	-0.005236436570397143	-0.00817657142073312	Ppcs
74186	-0.006598482072118843	-0.005898504031819917	-0.009037634053606223	Ccdc3
11423	0.0	0.0	0.0	Ache
109674	1.1478276338818325e-05	2.6189759118328974e-05	0.0002426178096130887	Ampd2
20893	-0.002465608466612713	-0.0005507283509445499	-0.0011526570320943563	Bhlhe40
80914	-7.61773718163933e-05	0.00011398249647181506	-3.758281799741009e-05	Uck2
207792	0.002036342777017111	0.004026996442701234	0.003379833285885593	BC034090
22371	-0.009991948134567271	-0.0043409092247459246	-0.016570846754553985	Vwf
208092	-0.0	-0.0	-0.0	Chmp6
18389	0.0	0.0	0.0	Oprl1
11717	-0.0023256916208849523	-0.0028667193304619176	-0.0028978789515356025	Ampd3
227632	-0.0	-0.0	-0.0	Kcnt1
100019	0.006180108467272524	0.004109931779670133	0.00527810637572277	Mdn1
12307	-0.000911440423720005	-0.0005570850174901338	-0.0008931770135469116	Calb1
20317	-0.0	-0.0	-0.0	Serpinf1
94180	0.001219424846608047	0.002909555385242761	0.0008362488486059779	Acsbg1
54486	-9.073875260352038e-05	-4.230294182050684e-05	-4.226687117093406e-05	Hpgds
75782	0.002773408949983597	0.0015070328428588697	0.0030933841055012182	Lca5
107587	-0.006589621721302769	-0.0012367972237021369	-0.0026233000482114304	Osr2
20912	0.0003959924537467451	0.0004364963919172914	0.0004669648745852487	Stxbp3
70727	-0.0	-0.0	-0.0	Rasgef1a
16764	0.0008847391873079488	0.00022722248153756727	0.0006091656286702409	Aff3
272031	-0.0	-0.0	-0.0	Plppr1
74717	0.00028524285106538234	0.0005096739196415132	0.0004901538285491602	Spata17
118449	-0.00010533182330503076	0.0014203086710016758	-0.0010888276346468543	Synpo2
101502	-0.006689033245994315	-0.00395229259158536	-0.005885076471226351	Hsd3b7
240055	-0.0012450623931471187	0.0002605537569025271	-0.002785951986782457	Neurl1b
22771	-0.00010589891027653965	0.0005479491440790851	0.00010121949571028817	Zic1
57738	-0.00012779379550511847	-3.563649758940984e-05	-0.00012835077783600646	Slc15a2
67512	-0.001042940660047028	-0.0019436360789934855	0.0004346350693025511	Agpat2
193034	-0.0	-0.0	-0.0	Trpv1
381511	-0.0009386970639751088	-0.0004999880887816727	-0.0006488097088460659	Pdp1
14229	-0.0018738603652011187	0.002096680818063458	-0.0011333825011807048	Fkbp5
74589	0.0009621129740332068	0.0012926168182316481	0.003456810362978882	Kbtbd12
18768	-0.0003858024924312407	-6.214853379052357e-05	-0.0002746031130719849	Pkib
11733	0.0008523996456009991	0.0011058982842977775	0.000588377183567046	Ank1
104601	-0.0	-0.0	-0.0	Mycbpap
207728	-0.0	-0.0	-0.0	Pde2a
23936	-0.0	-0.0	-0.0	Lynx1
109050	0.0	0.0	0.0	Inka2
12831	-0.0	-0.0	-0.0	Col5a1
67800	0.00029468616600967406	-4.992140937772303e-05	0.000251540047829762	Dgat2
16591	0.0005770846279952534	-0.0002941686685953134	0.0008874017775375854	Kl
19215	0.0	0.0	0.0	Ptgds
214359	-0.0	-0.0	-0.0	Tmem51
239554	0.0009176201439238109	-0.000650362902414822	-0.0006376607588839033	Foxred2
71699	0.0024212169113221643	0.0019250259124104219	0.0018915976356596509	Slc41a3
66412	0.0007218334910887193	0.0011264715237636405	0.0017296581747780098	Arrdc4
65221	0.0	0.0	0.0	Slc15a3
22376	-0.0005627498235087021	-0.0001234903541214889	-0.0004056019336046627	Was
102124	0.0015587398986252334	0.000906382197859775	0.0037723748916637352	Enkd1
108899	-0.0003502539001692628	-0.0008686124878947773	-0.00043498870752698603	2700081O15Rik
104445	0.0007274182716256061	0.0009843598040230159	0.001578044247204426	Cdc42ep1
66673	-0.0021690832616584254	-0.001995456698647087	-0.0033289347504922955	Sorcs3
17064	0.00012830755333834243	0.0004382145111849574	0.00028252060218972167	Cd93
67422	-0.00011086724628326416	0.00587279873430958	0.0005581076917714572	Dhdds
70951	-9.494726711035607e-05	-0.0004344896358385316	0.0001405765836902514	Spata1
399548	0.0	0.0	0.0	Scn4b
629499	-0.006223597872693613	-0.004445874878908423	-0.005247203655690253	Mroh8
70350	-0.003736554184752699	-0.0029946821530759467	-0.0016234174734410182	Basp1
56362	-0.0	-0.0	-0.0	Sult1b1
20200	-0.015812616847270918	0.004777748282399029	-0.0018611354418071756	S100a6
