Unnamed: 0	coef	c_control	c_perturbed	delta	symbol	label	log2FC_control_L2C_vs_E2C
228775	-0.0021459013234134	-0.0016225103337612	-0.0019191684475902	-0.0002966581138289	Trib3	neither	1.897730838693079
59030	-0.0075628284356263	-0.0015982792508233	0.0008351607602236	0.0024334400110469	Mkks	neither	0.641787367524297
20393	-0.0072317063633319	-0.0015834569129705	-0.0019548832152293	-0.0003714263022588	Sgk1	neither	0.7030407551796662
353282	-0.003042383817519	-0.0015697865935612	-0.0024940076766858	-0.0009242210831246	Sfmbt2	neither	1.0067971049575752
210356	0.0022911233205895	-0.0015695206765167	-0.0008181089909505	0.0007514116855661	Nckap5	neither	-1.68240183423316
319582	-0.0022553017710975	-0.0015669445129225	-0.0005167113560065	0.0010502331569159	Trmt9b	neither	1.1328680839745051
73683	-0.001977538171934	-0.0015614409677775	-0.0011728448336042	0.0003885961341733	Atg16l2	neither	1.6534919814774232
13082	0.0042102606394801	-0.0015504184475914	0.0008224091824386	0.0023728276300301	Cyp26a1	neither	-0.9600879579545446
98256	-0.0108755571010303	-0.0015498528433176	-0.0026858861166343	-0.0011360332733167	Kmo	neither	-0.0091228526336578
20354	-0.0074931884884466	-0.0015489371604571	-0.0004946359007972	0.0010543012596599	Sema4d	neither	0.5525349518631228
100978	0.0028385827990852	-0.0015481826382985	-0.002026844841617	-0.0004786622033184	Nfxl1	neither	-1.3920542185012628
78908	0.0042594663390151	-0.0015388953145026	-3.424993012904786e-06	0.0015354703214897	Igsf3	neither	-0.8112945981707027
232223	0.0019851864614795	-0.001517300088967	-0.0003904717234148	0.0011268283655521	Txnrd3	neither	-1.7143673574009717
231503	-0.0011580490131977	-0.001514704253556	-0.0005827608000196	0.0009319434535363	Tmem150c	neither	3.377982650013876
110075	0.0036557315052644	-0.0015063298839098	-0.0013605840179773	0.0001457458659325	Bmp3	neither	-0.3372723119538873
