entrez_id	symbol	clock_coefficient	P1_log2FC_control_L2C_vs_E2C	P1_dynamic_gene_class	P1_contribution_control	P1_contribution_A485	P1_contribution_A485_DUX	P3_contribution_control	P3_contribution_Brg1_matKO	P3_log2FC_control_L2C_vs_E2C
18616	Peg3	-0.0052197920620557	-0.4092547648472968	neither	0.0011862192658677	-0.0019564614772349	-0.0012612667255727	9.678931618745694e-05	0.0003183897977533	0.178469618976304
218461	Pde8b	-0.0023508942068451	-0.9212640097720924	neither	0.0011926306699675	0.0002618735783553	0.0007699584554521	0.0007076752012184	0.0006189798643002	-0.5380590057049931
17427	Mns1	0.007238343446025	0.5097941383552721	neither	0.0011968016612843	0.0044407387216122	0.0041836885139951	-0.0005723797186884	0.0019094418402226	0.0115502086481
140488	Igf2bp3	-0.0065041709966445	-0.3110340514266949	neither	0.0012003600653234	-0.001149801576552	8.268994445171868e-05	-0.0006517104765904	-0.000279810966684	0.5247967064757982
216850	Kdm6b	-0.0019442713023656	-1.4936493972728075	neither	0.0012079902433133	0.0006424679587003	0.0007965809041356	0.0004655985264698	0.0005869550171714	-0.5105608723058482
94180	Acsbg1	0.0029566313049797	0.2613598268150942	neither	0.001219424846608	0.0029095553852427	0.0008362488486059	0.0	0.0	
67582	Slc25a26	-0.0024671825337252	-1.2522462469438562	neither	0.0012225061119638	0.0014008004841973	0.0022851671786066	0.0009908347520151	0.0008692994452802	-0.7171298715932768
320508	Cachd1	-0.0060495370423269	-0.4894938182546459	neither	0.0012237445377495	0.0023722108658528	0.0026366370244942	0.0019521075435285	0.0020194298063628	-0.6740156071552968
83671	Sytl2	-0.0022772852782786	-1.39190576271199	neither	0.0012248466386207	0.0010433269739913	0.0012455827922703	0.0011175469566538	0.0004682973179699	-1.158162867121866
14802	Gria4	-0.0025935521761749	-1.193598834335306	neither	0.0012414884780296	0.0005563592847117	0.0014066545736515	0.0006871620159258	3.797813968102005e-05	-0.4789557753915673
28146	Serp1	0.0028669882325522	1.433946300948165	neither	0.0012448357216978	0.0008887240042571	0.0013248977886717	0.0016288125170654	0.0016149312864673	1.901065715927243
23928	Lamc3	0.0007958263939249	2.0308178132457995	neither	0.0012568316559773	0.0002654745884604	0.0006910484890941	0.0009577053166366	0.0008129395741426	1.6415623689311196
234857	Spire2	-0.0019615619253407	-0.9322322852126717	neither	0.0012580581597115	0.0005423880180824	0.0016245459046364	0.0018615408510745	0.0015523907924372	-1.900540519133182
23882	Gadd45g	-0.0030773111512576	-0.9512953712496848	neither	0.0012650984877249	-0.0009532892928568	0.0005865138178364	0.0021364050957519	0.00133574315898	-1.1030522138187755
19130	Prox1	-0.002967646524087	-0.866108932853137	neither	0.0012712979451711	-0.0005192754351576	0.0020433015915364	0.001097977262133	0.0012832053247818	-0.5827365178758064
19275	Ptprn	-0.0034613958656814	-0.4548582312847824	neither	0.0012877533331077	-4.286081435463692e-05	-0.0005633165762749	-0.0031403182345854	-0.0001057437417086	1.083269678481233
381217	Fam189a2	-0.0027521306042979	-0.6338772370653154	neither	0.001295783480889	-0.0009599708050127	0.0007731697581887	0.0009863075293568	0.0010950513088765	-0.7736412852659338
225997	Trpm6	-0.0016202238168732	-1.1369504436944249	neither	0.0013036472176979	0.000295795321936	0.0010526964300206	0.0020407882087562	0.0008779943425949	-1.7709762933892808
15902	Id2	-0.0015061563148796	-2.2716860412231847	neither	0.0013057039175418	-0.0006177631230305	0.000395879627907	0.0019755503542545	0.0003360838401158	-2.147636260618174
57890	Il17re	0.0050746835884468	0.2739526534322998	neither	0.0013218732955861	0.001388589056755	0.0024476302491678	-0.0011322742807064	0.000970523013861	-0.0412455255285585
213484	Nudt18	-0.0045545862259229	-0.1672000227870948	neither	0.0013381453560337	-0.0012530950372717	-0.000295048185244	0.0009004086160899	0.0025508106089046	-0.1978152708594005
208768	Sde2	0.0032384401264482	1.3350960466742323	neither	0.0013589641726815	-0.0001835305222836	0.0006694649610872	0.0014740146137801	0.0017042233835456	1.5625713099437308
56794	Hacl1	0.0033760513910366	0.7423824064435073	neither	0.0013727898586475	0.0010914806169834	0.0011908910070615	-2.0569496640796155e-05	-0.0001292505014577	-0.0183363573669479
30935	Tor3a	0.0026616933059681	1.2047391509084606	neither	0.0013802648260135	0.0021903234610212	0.0037070984854267	0.0008303240078384	0.0006611255155143	1.2180903860391623
319504	Nrcam	-0.0076860159913551	-0.3230353528585819	neither	0.0013865847858188	0.0021333490627125	0.0042428966645908	0.0014863544971452	-9.011838923722564e-05	-0.2740853307870846
216049	Zfp365	-0.0017077367499248	-0.8577879068802805	neither	0.0013922446050214	0.0007307014274455	0.0014238224381338	-0.0	-0.0	
74166	Tmem38a	-0.0060202357324019	-0.5925531542521155	neither	0.0014125186925477	0.0037064984656887	0.0018144801701577	0.0029112827320325	0.0029016331992672	-1.019120201362551
67059	Ola1	0.0015030128061036	2.7093815172242497	neither	0.0014274518952175	0.0006167943463987	0.000841156545238	0.0007444063174768	0.0006618981027455	1.8982304593139856
14369	Fzd7	0.0018160946365038	2.1923521186365997	neither	0.0014288253131946	0.0011505102822895	0.0019150716197078	0.0009473709025766	0.0010245382157032	1.769742974452008
12348	Car11	-0.0050265044039672	-0.4655794229574968	neither	0.0014341639268257	0.0020957629637169	0.0021915247134961	0.0011935503971972	0.0026780348527909	0.0074051458041212
209966	Pgbd5	-0.0024976055051378	-1.350822832201378	neither	0.0014368161721744	0.0005430028476826	0.0009232013430776	0.0009636009662431	0.0005210905223119	-0.9269503305525904
11489	Adam12	-0.0053463110969576	-0.5327541122823739	neither	0.0014479378131681	0.0012720147246308	0.0021011391995297	0.0015557330061774	0.0014798360057964	-0.557818393750919
320495	Ipcef1	-0.0024621061411695	-1.5125489167717474	neither	0.0014614627868951	0.0009922409757894	0.0015267250000724	0.001575075674397	0.0011379545313741	-1.685977705133424
16467	Atcay	0.0028618674220715	0.8859560516246334	neither	0.0014644684124617	0.0012709040263517	0.0026440441032026	0.003128671951504	0.0019400573831993	2.968235070349323
211949	Spsb4	0.0024223353101353	1.3459499488219986	neither	0.0014686432105774	0.001819796387519	0.0027560477494336	0.0018660190006544	0.0018974382211033	1.7363901590257431
268297	Scml4	-0.007127045486208	-0.4678504791008631	neither	0.001476053179332	-0.0006865510649855	0.0023369112270008	0.0024150395875683	0.0029096178536931	-0.7447559501871487
54123	Irf7	0.0020664127570795	1.0541687490428802	neither	0.0014773670945223	0.0018892479055054	0.0023760248551698	0.0011979751251521	0.0023316722505628	1.1527903956615098
16598	Klf2	0.0018638993462405	2.0743944881972864	neither	0.0014786038463578	0.0011513372919826	0.00135727390098	0.0014054401891607	0.0008630945235033	2.3628096297390617
226255	Atrnl1	-0.01921962334603	-0.1940657021279685	neither	0.0014800932388965	-0.0028405834959403	0.0058796491766752	0.0012095153002596	-0.0016550523583182	0.0183459111899207
67480	Cwc25	0.0030081995270178	1.4688635782335075	neither	0.0014972718666725	-0.0006982860180451	0.001399227985179	0.0015014465733397	0.0012088667424062	1.6909885308445602
104816	Aspg	0.0013999422553265	1.94895994939526	neither	0.0014989741339842	0.000196752102219	-9.13718750355557e-05	0.0004377694320423	-2.056050568932678e-06	0.9900537880580594
93838	Dqx1	0.0025314270009881	1.2078667565149943	neither	0.0015295046837183	0.000521493205956	8.213405755071403e-05	0.0003904899155044	0.0011687046021334	0.4715987118163884
12286	Cacna1a	0.0064115202786051	0.3216859180658935	neither	0.0015372474621414	0.0039571480490076	-0.0002769014965949	0.0011991955914732	0.0020039581312155	0.573109775445751
102124	Enkd1	0.0084749054655787	0.2574836751206649	neither	0.0015587398986252	0.0009063821978597	0.0037723748916637	0.0020005716349869	-0.001249957690712	0.916224159209903
74202	Fblim1	0.0014017423376302	1.9892381831239652	neither	0.0015683317587765	0.0011618359940438	0.0009989479030071	0.0010930205593859	0.0010603859088306	1.8221228862977528
12702	Socs3	0.0038888184503313	1.156475523490409	neither	0.0015721456405541	0.0024965481763344	0.0029358274018282	0.0038762777388021	0.0027492909037709	3.374995220189228
329278	Tnn	-0.0051976902756611	-0.6653098016462212	neither	0.0015824564485165	0.0023618218323014	0.0021028934874167	0.0011432843853242	0.0010981460902031	-0.2277561937166699
17153	Mal	-0.004166422553111	-0.0971984005273604	neither	0.0015895676292032	-0.0056890220775706	-0.0024912772241498	-0.0010455178218234	0.000940352557584	0.4637357522374438
237211	Fancb	-0.0027016591007328	-1.4668029540609089	neither	0.0015928658770997	0.0006020191052869	0.0019201677454227	0.001909018039246	0.0006501322859964	-1.651913075208506
67211	Armc10	-0.0021485599464974	-1.934330586362228	neither	0.0015995398326394	0.0011328312571409	0.0016494726980614	0.0012638960519374	0.0006440084249991	-1.4694317867965736
236904	Klhl15	-0.009613946015577	-0.2878265330117019	neither	0.0016058457379988	-0.0006754429319885	0.0013332347136088	-0.0004014895263384	-0.0012326018974063	0.3614341403259853
12978	Csf1r	-0.0223048047318469	0.142405839542726	neither	0.0016203381757829	0.0072052806181681	-0.0025614949983064	-0.0	-0.0	
271711	Tmem169	-0.0032944620976383	-1.2276564570081605	neither	0.0016254036002301	0.0006316391285544	0.0015159370467639	0.0014538724637651	0.0012461522520534	-1.0111115340617949
381175	Ccdc68	-0.002018547579411	-1.4350376056052392	neither	0.0016277847222655	0.000256346979305	0.0013509112999726	0.0018402282761861	0.0012791372235393	-1.1954502065397308
330189	Tmem120b	0.0034070041998769	0.9535128741105128	neither	0.0016423088214216	-0.003773253388863	-0.0002965683155691	0.0013962610271644	0.0004842893370283	1.4841909586008029
18230	Nxn	-0.0034022261423522	-0.9683519706989224	neither	0.001649494027454	0.0011420424463813	0.0015447762307202	0.0006293560350539	0.0009888757927613	-0.1718727902316084
232946	Bloc1s3	0.0058687487966832	0.788851856677515	neither	0.0016616639054287	0.0034519259948324	-0.0010850656682061	0.00059261966883	0.0007493445081594	0.5509546508458589
625249	Gpx4	0.0026223540685092	1.7436223641186768	neither	0.0016681280715367	0.0004237670654893	0.0022203753612435	0.0020563240511406	0.00185889870137	2.463753622683899
18769	Pkig	-0.0090977820868938	-0.4188344112710398	neither	0.0016692061196458	0.0003604517136587	0.0020837345082808	-0.000422506132801	-0.0007931766618336	0.3887658907552984
215798	Adgrg6	-0.0029299607208081	-1.1345898405584267	neither	0.001673626831174	0.000485606894758	0.0021493764777444	0.0019347503976422	0.002094253550872	-0.9792597620658512
19245	Ptp4a3	0.0049297172758834	0.7369497433415069	neither	0.0016941854702655	0.0038659180422207	-0.0004251421672134	0.0028009552074266	0.0031979502214684	1.359917276386472
73825	Ppp1r21	-0.0027264981671103	-1.5781361082060454	neither	0.0016978970610277	0.0013124843113376	0.0016483403686527	0.0013326683574907	0.0004247809175906	-1.153283077466292
232976	Zfp574	0.0046541524193351	1.0752539093756188	neither	0.0017062386602837	-0.0005125141785118	0.0013728783803222	0.0017066847553398	0.0009588604864496	1.2961196270216089
116837	Rims1	-0.0037354133480657	-1.056585038625231	neither	0.0017139457241251	-0.0006534883474992	0.0005593546911974	0.002111301809043	0.0004566009760939	-1.356717121905223
20104	Rps6	0.0020659067142241	2.554678673692493	neither	0.0017160079033511	0.0008758459914265	0.0018089615225703	0.0014835009082694	0.0010982222844925	2.335433236597129
18823	Plp1	-0.0076879223116547	-0.2794131971589539	neither	0.0017224158119639	-0.000903586002909	0.0032140834796851	6.277229579792627e-05	-0.0023508435353068	-0.3276341011526273
13522	Adam28	-0.0050126166832665	-0.7348285573646854	neither	0.0017505221248698	0.0008064611382451	0.0028812227210137	0.0006964088268126	0.0015436094595253	-0.1222934579266371
170711	Otud7a	-0.0063884030865727	-0.4355999753111994	neither	0.0017785335794755	0.0025370291540708	-0.001691387297114	-0.0021252135168057	-0.0028105853298245	0.9823176327366314
18985	Pou2af1	0.0066771074960605	0.2868810219442916	neither	0.0017873458128906	0.003876363208004	0.0083137690165953	0.0034230980358523	0.0047997288842215	0.9136798737005484
14026	Evl	-0.0080228447508619	-0.4971733691800178	neither	0.0018063297877055	0.0005209419930939	0.0008877444902839	0.0012265922182842	0.0009450464916338	-0.2290818489678292
319634	Efcab5	-0.005694700085309	-0.5859764109085686	neither	0.0018120737304034	0.0002797658619379	0.002267989783574	0.0017535935996396	0.0019024774716888	0.2770424004306001
20462	Tra2b	0.0038345450895223	1.5941010072791375	neither	0.0018140010459129	0.0019543478871899	0.0021715086981173	0.0011368345279659	0.0007403890304727	1.098144320307908
66279	Tmem218	-0.0100984665948104	-0.4163450438717845	neither	0.0018553742307588	0.0016282651608586	0.0021908907308939	0.0040813893427119	0.0053225867269504	-0.5632253089637044
50784	Plpp2	-0.0034021401255449	-0.9650322363772568	neither	0.0018767631527427	0.0010971838951379	0.002311020501666	0.0024108318443019	0.0030077690598288	-1.301119750749278
11720	Mat1a	-0.0017878327102936	-2.0737706171062107	neither	0.0018777470961288	0.0015424258443769	0.0020919150704778	0.0017495018401518	0.0014799910748665	-2.1858329925603104
72607	Usp13	-0.0052899840213983	-0.8331474741150089	neither	0.0018828724407964	0.0005316420595849	0.0014783833758551	0.00189071720709	-0.0001529204570367	-0.6261809967154364
26912	Gcat	-0.003929352773975	-0.7591292697062655	neither	0.0018856388673421	0.0012978970912069	0.0012990507047141	0.001942134087361	0.0024503252601562	-0.5646880313821132
20377	Sfrp1	0.0060292072379185	0.6979252182281376	neither	0.0018878815133201	0.0056409900333975	0.0047577241307672	0.0050069604007754	0.0059246431907013	1.6685608708539057
53625	B3gnt2	-0.0029459242271584	-1.593521103069624	neither	0.0018953731296144	0.0023452069498277	0.0006293323912727	-0.000672428565277	-0.0009159177484121	0.944650532323211
225913	Tkfc	-0.005632875624605	-0.3976382845986391	neither	0.0019019179553902	0.0004044004451503	0.0010582639598473	-0.0002248079282338	0.0003223446553512	0.3754852217239126
15939	Ier5	0.0034449330439678	1.5374899384742349	neither	0.0019077511405452	0.0026266447615512	0.0022958094870098	-0.0022501406578483	0.0021139191295304	-0.7233186698305805
72050	Poglut2	-0.0023336966251233	-1.892324832170856	neither	0.0019433070160337	0.0023303810239398	0.002115684913477	0.0010937475304239	0.0003009794752819	-0.8288775358515391
12449	Ccnf	0.0026245478725624	2.112849008507726	neither	0.0019529504037717	0.0005605898018505	0.0017906992069141	0.0008968200467202	0.000651772666472	1.287210800625055
66999	Med28	-0.0033702226195834	-1.3948507509559742	neither	0.0019749946918688	0.0011191523294644	0.0013483867365799	0.0014337037801553	0.0010964580148002	-1.013423919485463
67238	Fam220a	0.0036211440264902	1.0101864496701165	neither	0.0019962640887949	0.0016637714400419	0.0014124560963544	0.0002965929626924	0.0008794687451804	0.5045013330290348
16531	Kcnma1	-0.005402889730599	-0.9366245210289276	neither	0.00200303668949	0.0015573240907415	0.0022304996130888	0.0018040051352537	0.0015756696282131	-0.7283130891975675
272347	Zfp398	0.0054410710784466	1.014795089222902	neither	0.0020124316839244	-0.0004470622704563	0.0001526604491259	0.0014170178356612	-0.0012018742064472	1.03083272430009
78376	Sapcd1	0.0021734515237224	1.1635873904330438	neither	0.002033548423868	0.0002682934998643	0.0008630048836954	0.0	0.0	
207792	BC034090	-0.0033837076878875	-0.6130651473895963	neither	0.0020363427770171	0.0040269964427012	0.0033798332858855	0.0015371747587254	0.0030388254771947	-0.8001860841704542
83433	Trem2	0.0066823913177917	0.3925274663480727	neither	0.0020365469274342	0.0009017138447077	0.0007702937630229	0.001483564420855	-0.0015321986630389	0.5223119162239613
240354	Malt1	0.0091094510605277	0.6376236707589729	neither	0.0020420644380498	0.0034591499210245	0.0008576894764051	0.001265702856236	0.002997857145244	0.4689388288424569
22021	Tpst1	0.004202416649387	1.1270599162160215	neither	0.0020536790568797	0.0020313843142214	0.0011794584309701	0.001767210007744	0.0023353420629486	1.295500321047774
66083	Setd6	-0.0036536128536047	-1.426835544856137	neither	0.0020612997524099	0.0007281710347784	0.0016158524521407	0.002639802599371	0.0015931233197693	-1.664807274633488
75750	Slc10a6	0.00488671936107	1.2539381073830682	neither	0.0020643013905767	0.0013453418623907	0.0038123284150242	0.0006894425721121	0.0025439469662539	0.8354946604979562
55963	Slc1a4	0.0019436090613441	2.057133417982552	neither	0.0020655367115904	0.000802105865554	0.0021116851236101	0.002001920583959	0.0012939812080035	2.578200827026522
19342	Rab4b	-0.0033262694284043	-1.1353239508276567	neither	0.0020821749921931	0.0016853558311025	0.0025591481090356	0.0024683070937424	0.0017690469507414	-1.52963643610245
70574	Cpm	-0.0070457674219587	-0.7678416408096446	neither	0.0020894802575322	0.0012724031632119	0.0028437661310961	0.001013168852329	0.0011723271483221	-0.1319200974933184
193838	Eme2	0.0055224466687154	0.6107995849770397	neither	0.0021006308329099	0.0017429980241298	0.0019990522355052	0.0013010804168686	0.0001500213560828	0.8322061574569473
245527	Eda2r	0.0161423622268539	0.3127957758502238	neither	0.0021148050793869	-0.0022680257881509	0.0026369182804809	0.0099169748315769	0.0044187106111156	0.6710133490234631
18415	Hspa4l	-0.0062161827696671	-0.8280761548285066	neither	0.0021242559870771	5.177755892648294e-05	0.0016724432691552	0.0021726134985633	0.0005965966634284	-0.7769464364121966
114606	Tle6	-0.0043799054401333	-1.3536029965578968	neither	0.0021261668364877	0.0013167138023278	0.0018451431936727	0.0013403794626977	0.0013798165516964	-0.6708573229652439
14184	Fgfr3	0.0038457720679741	1.2173243125844315	neither	0.0021522205072391	0.0041707040392055	0.004654866969176	9.4496923484358e-05	-0.0015557863891813	0.1783826304350492
68728	Trp53inp2	-0.0039716980596176	-1.3402504455893989	neither	0.0021735518850008	0.0003010905975966	0.0009044474520725	0.0002432541833064	-0.0001640485849948	0.0448145485865243
67419	Armh4	0.0088408815961932	0.4430955031823902	neither	0.0021904579054728	0.0005568400383229	-0.0026594196167163	-0.00223394571826	-0.0022494069141471	-0.2675315112537563
56523	Pmfbp1	0.0028442280896821	1.3974036042530138	neither	0.0021962281395323	0.0009829791063736	0.0013243584743302	0.0013114419392914	0.0002542484588009	1.5525673155149509
241226	Itga8	-0.0053737796711307	-1.0153279515137004	neither	0.0022258617212432	0.0005884028471364	0.0018938763465607	0.0015803375242733	0.0003427896297453	-0.5846000151461404
71607	Snx20	-0.0106977802292157	-0.3597039512351516	neither	0.0022299752736062	0.0044863624776078	0.0044117353180621	-0.0	-0.0	
20343	Sell	-0.006314444021553	-0.4200037336654572	neither	0.002248242412777	-0.0014729547474116	0.0019084654163825	0.0001709080129138	-0.006005709916471	0.0633673684414622
230514	Leprot	0.0050063755852804	0.9788836736240356	neither	0.0022556624518548	-0.0005744854162335	0.0015596110349665	0.002176979846723	0.0022003544051713	0.971779797370719
268860	Abat	0.0089579640640288	0.4857710057556492	neither	0.0023159142778172	-4.630408129177229e-05	-0.0014068268537951	-0.0012748160479186	-8.991157469347117e-05	-0.1527299462158052
319953	Ttll1	-0.0031729842277237	-1.7273814589821324	neither	0.0023318977333509	0.0008696863419441	0.0013729414025949	0.0008011700026778	0.0005922639236175	-0.3980981297428965
56213	Htra1	-0.0031873991151654	-2.0635022794343456	neither	0.002335461545565	0.0025734154620258	0.0028020991964409	0.0024700466417699	0.0020537990431743	-1.9290811840292588
12166	Bmpr1a	0.0034439904685178	1.9837469533531729	neither	0.0023379778518015	0.0014985667250419	0.0011925187617461	0.0019402511158534	0.0007859333613662	1.9122568364588424
56527	Mast1	0.0032116009816665	0.9088940921765688	neither	0.0023703561571455	0.0008374517598196	0.0003892518068968	0.0044098057216689	0.0030528600936442	4.001973245191688
217558	G2e3	0.0031517562964326	2.15945462926688	neither	0.0023763928732598	0.0027684367411456	0.0031613826103857	0.0024723059292016	0.0032633927253015	2.501582303050861
23871	Ets1	-0.0103991078918873	-0.3840326072679336	neither	0.002386122700065	5.3238832235961306e-05	0.0012806169632693	0.0035730222984492	0.0024254220509008	-0.1827431120221339
71699	Slc41a3	-0.0033153804829627	-0.6865882115796318	neither	0.0024212169113221	0.0019250259124104	0.0018915976356596	0.0034277132012694	0.0007322911351945	-0.8093985909037968
72948	Tppp	-0.0052797494942937	-0.6859481503194558	neither	0.0024500054752263	-0.0032911697453927	-0.0023016818731496	0.000474143255443	-0.0015135061784121	0.142772447494178
68799	Rgmb	0.0125786528289367	0.5877492536176139	neither	0.0024613260246067	0.0020344457857576	0.0038882212602745	0.0013466262260313	0.0025668124099062	0.5327348214065906
105727	Slc38a1	-0.0159555585853755	-0.3189591952496323	neither	0.0024681524792646	0.002209006495766	0.0026670300895773	0.0015197124472111	-0.000989198213008	0.1444942545607401
19703	Renbp	0.0017880744756484	3.3881522559665167	neither	0.0024694913994145	0.0028491746356991	0.0039054783732719	0.0020460415368968	0.0019617648405817	3.4125943288654548
194388	Tet3	-0.0043826762919593	-1.4255449457952225	neither	0.0025212050345489	0.0028666559046672	0.0028957089152813	0.0025748370975101	0.002010941324262	-1.553209917098798
56017	Slc2a8	0.0046459870826227	1.036621984847317	neither	0.0025611227343204	0.0039937183283043	0.0050411902896232	0.0013221328034045	0.0019618890920349	0.7602656928586702
74241	Chpf	-0.0055542654829567	-0.5149389040668961	neither	0.0025667727790413	0.0031144011387109	0.0013569487991228	0.0017268708149628	0.0020543753015309	-0.3721720555904231
213208	Il20rb	0.0056425774520545	0.6009688132543716	neither	0.0026110190346947	0.0058857155207361	0.0022334601910117	0.0010156938536056	0.0015344427000465	0.365706529723728
17189	Mb	-0.0035234859335387	-1.12588950917799	neither	0.002671746882984	0.0017187427990854	0.0029730552016854	-0.0012378693875395	0.0055331500666107	0.3249184452411746
229599	Ciart	0.0070302659641367	0.8414598861613123	neither	0.0026731224628851	-0.0009604897612228	0.002554866861961	0.0014939159125354	0.0045854127529262	0.7438805061896764
12830	Col4a5	-0.0106186733755562	-0.2651985879998986	neither	0.0026822324427205	0.0033461658023999	0.0072407392691485	-0.0	-0.0	
224661	Slc26a8	0.0027710060382611	1.754796025371934	neither	0.0026860427399017	0.0014072780592562	0.0023875577970568	-0.000526846627316	-8.416903673549931e-05	0.0908704099566304
20474	Six4	0.014164964321789	0.5598468566670978	neither	0.0026928677495318	0.0059993721889398	0.0037914232136758	-0.005646969927168	0.0001714770635541	-1.0446410369102963
20288	Msr1	-0.0050884140253661	-0.6282701402691101	neither	0.0026943113560749	0.0067293066854641	0.0048010685159099	0.0023615793385494	0.0031448764488014	-0.4851701829741102
11606	Agt	-0.003653639429833	-0.7991648312747924	neither	0.0026965135682481	0.0008384058785128	0.0013493715686268	-0.0	-0.0	
66329	Susd3	-0.0084333049104349	-0.8317870663192124	neither	0.0027065244270286	-0.000976180501986	0.0011951992111452	-0.0001418904124731	-0.0007296185152445	0.2290654957649064
13681	Eif4a1	-0.0055038447365249	-1.1620071072306413	neither	0.0027109278162186	0.0044407557175564	0.0032664059551051	0.0016358045767713	0.0010286184032186	-0.6759740530292665
54366	Ctnnal1	-0.0072663114955779	-0.8195127849023508	neither	0.0027428920771399	-0.0008172326741524	0.0005187641577585	0.0021335281345945	3.117517394288464e-05	-0.6222657005604725
14735	Gpc4	0.0131296786487852	0.3791150417650262	neither	0.0027459927143028	0.0095809005622804	0.0142565281679125	0.0015322820498514	-0.0010939703646064	0.668210513017498
75782	Lca5	-0.0039200688188964	-1.6504711261830842	neither	0.0027734089499835	0.0015070328428588	0.0030933841055012	0.0011054351892726	-0.0001904100692558	-0.5251837940945278
64705	Dpys	-0.0024508475666303	-2.853445633313044	maternal	0.0027828942423045	0.0017920595253265	0.0024095053349932	0.0029188918351044	0.0021611795010293	-1.8319319609997091
244653	Hydin	-0.0040350932369482	-1.574395201831973	neither	0.0027975965511643	0.0010250578011132	0.0025141841996997	0.0007624548881346	0.0012502355692683	-0.1645614612934726
60594	Capn12	-0.0040580555485818	-1.0259037031084908	neither	0.002853529140955	0.0003037907358855	0.0055148483859093	0.0017522460459702	0.001374146182883	-0.4577819139891368
234515	Inpp4b	0.0051676187537788	1.3535477842665369	neither	0.0028586556600087	0.000160651022657	0.0031503656750582	-0.0002416155784042	-0.0027162712123024	0.8309465239541027
17219	Mcm6	0.007829148872561	1.188357812719279	neither	0.0028653289611033	-0.0009229460676614	0.0012505547114055	0.0025556717191831	0.0024561622010969	1.241287720663922
109594	Lmo1	-0.004379981123918	-1.5545921197688743	neither	0.0028840501171189	-8.522137433669615e-05	0.0010342229392545	0.0021106596663501	0.0004533244263559	-1.0954386168359551
226841	Vash2	0.0050382193838479	0.4791578705500534	neither	0.0028883995376893	0.0011862579483473	-0.0011926630494418	-0.0034502646605959	0.000612818268578	-0.5785809400028228
56720	Tdo2	-0.0034941703913912	-1.651429652690478	neither	0.0028916344209142	0.0020123646594429	0.0033028867987939	0.0025284774176582	0.0014487650284373	-0.7295450204601268
68393	Mogat1	0.0029577360073985	1.4327217710342803	neither	0.0029041962739244	-0.0003697879797602	0.0027749997077611	-0.0016009143418005	0.001878471452325	-0.4248723512074168
21426	Tfec	-0.0044826224171226	-1.4919297419341613	neither	0.0029111826798574	0.0065266457623272	0.0043570438544454	0.0001214415181894	-0.0003772837956337	0.1437226690490663
71532	Fam217b	0.0091665089565543	0.418117240841544	neither	0.0029142292079603	0.0018634086886888	0.0035694705861466	0.000692751689415	0.0019155183808933	0.2464829034391382
20540	Slc7a7	-0.006229449114538	-0.4472218423440142	neither	0.0029160310540765	0.0004754496313819	0.0067133721232164	0.0027839688448914	-0.0006932464836051	-0.2603177918406543
19696	Rel	-0.006009701862807	-1.2029680287601996	neither	0.0029395128620836	0.0011705635721372	0.0023607076044971	0.0035460992780182	0.0013734950173217	-1.2775624093725848
353502	Hcfc1r1	-0.0042126302508519	-1.6233167477296249	neither	0.0029420836607873	0.0009910360910608	0.0021228056392056	0.0004936563059132	0.0013487388567344	-0.0399942548851585
52588	Tspan14	-0.0050472185972916	-1.5372900325110916	neither	0.002945415868809	0.0031562959665206	0.0026432074659733	0.0028179493320867	0.0026749632159217	-1.3462083907041908
14050	Eya3	-0.0118416082253918	-0.6313356698770798	neither	0.0029623034638429	0.0037751427937429	0.0052862666008984	0.0014982120287514	0.0017903339336609	-0.1216259221219546
209212	Osgin2	0.0044980962484541	1.5116326874345387	neither	0.0029803202557247	0.0022876793097637	0.0012931740953487	0.0045963910363902	0.0040400819568434	1.6364595092815732
14612	Gja4	-0.0025983095248141	-2.783072636901156	neither	0.0030189860585454	0.0028496510604716	0.0026470767766184	0.0013476150793214	0.0017044583492731	-1.1668069093384814
74194	Rnd3	-0.0050648087842423	-1.4619009398244285	neither	0.003021749568614	-0.0014555386263079	-0.001389176663924	0.0044890536519679	0.0018829532395614	-2.0100663396486897
12986	Csf3r	0.0095842279976092	0.5820627062928707	neither	0.0030493188922358	0.0024449771714514	0.0019526653494259	-0.0008465431048256	0.0025903083348963	0.0300338411883372
54698	Crtam	-0.0136062577984731	-0.271944035680944	neither	0.0030559163588527	-0.005221571300901	0.0018868840020785	-0.0	-0.0	
109245	Lrrc39	0.0051506522627367	1.1540903080783242	neither	0.0030759120863627	0.0006043152764188	-0.0002969254276401	0.0044627353722048	0.0014391953837661	1.7264756083510904
81006	Gpr63	-0.0045982837438542	-1.2184472838409577	neither	0.0030967462753087	0.0026067431775748	0.0036793509417793	0.0014890103496982	0.0009539474746993	-0.6334999424324546
13838	Epha4	-0.0047087981234595	-1.7766381006806826	neither	0.003149084691666	0.0014199182871295	0.0026742946604562	0.0026424603446631	0.0018122660140134	-1.3703147099754158
232441	Rerg	-0.0051502531805561	-1.512561175450187	neither	0.0032053899209359	0.0016945673960057	0.0020627952786765	0.0021847945335978	0.0007121037012904	-0.5026856063380252
56508	Rapgef4	-0.0051787809131544	-1.5676005259003556	neither	0.0032454145676899	0.001831149215514	0.0031521443429486	0.0024682432546807	0.0008640872003412	-1.1036552932797812
227674	Ddx31	0.0042081453908032	1.997840114476089	neither	0.0032552716488869	0.0030236549867938	0.0043096746636786	0.0044286725609548	0.002787954089844	3.3312757246240112
